[2026-04-09 11:11:15.724] [INFO] MagicBridge: 34 , 64 , 64 , 68 [ERROR - Expected: 0, 13]
[2026-04-09 11:11:15.725] [INFO] MagicBridge: 34 , 66 , 66 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.725] [INFO] MagicBridge: 34 , 68 , 68 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.726] [INFO] MagicBridge: 34 , 6A , 6A , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.726] [INFO] MagicBridge: 34 , 6C , 6C , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.728] [INFO] MagicBridge: 34 , 6E , 6E , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.729] [INFO] MagicBridge: 34 , 70 , 70 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.729] [INFO] MagicBridge: 34 , 72 , 72 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.730] [INFO] MagicBridge: 34 , 74 , 74 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.731] [INFO] MagicBridge: 34 , 76 , 76 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.731] [INFO] MagicBridge: 34 , 78 , 78 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.732] [INFO] MagicBridge: 34 , 7A , 7A , 68 [ERROR - Expected: 0, 12]
[2026-04-09 11:11:15.732] [INFO] MagicBridge: 34 , 7C , 7C , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.733] [INFO] MagicBridge: 34 , 7E , 7E , 68 [ERROR - Expected: 0, 11]
[2026-04-09 11:11:15.735] [INFO] MagicBridge: 34 , 80 , 0 , 69 [ERROR - Expected: 0, 7]
[2026-04-09 11:11:15.736] [INFO] MagicBridge: 34 , 82 , 2 , 69 [ERROR - Expected: FF, FF]
[2026-04-09 11:11:15.737] [SUCCESS] Comando completado (76 líneas)
[2026-04-09 11:11:25.767] [INFO] Ejecutando comando: P3d
[2026-04-09 11:11:25.767] [INFO] MagicBridge: 34 , 84 , 4 , 69 [ERROR - Expected: 8, 11]
[2026-04-09 11:11:25.767] [INFO] MagicBridge: 34 , 86 , 6 , 69 [ERROR - Expected: 0, 12]
[2026-04-09 11:11:25.767] [INFO] MagicBridge: 34 , 88 , 8 , 69 [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.767] [INFO] MagicBridge: 34 , 8A , A , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.774] [INFO] MagicBridge: 34 , 8C , C , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.774] [INFO] MagicBridge: 34 , 8E , E , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.774] [INFO] MagicBridge: 34 , 90 , 10 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.774] [INFO] MagicBridge: 34 , 92 , 12 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.778] [INFO] MagicBridge: 34 , 94 , 14 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.780] [INFO] MagicBridge: 34 , 96 , 16 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.781] [INFO] MagicBridge: 34 , 98 , 18 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.782] [INFO] MagicBridge: 34 , 9A , 1A , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.784] [INFO] MagicBridge: 34 , 9C , 1C , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.785] [INFO] MagicBridge: 34 , 9E , 1E , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.785] [INFO] MagicBridge: 34 , A0 , 20 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.785] [INFO] MagicBridge: 34 , A2 , 22 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.787] [INFO] MagicBridge: 34 , A4 , 24 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.788] [INFO] MagicBridge: 34 , A6 , 26 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.789] [INFO] MagicBridge: 34 , A8 , 28 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.790] [INFO] MagicBridge: 34 , AA , 2A , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.790] [INFO] MagicBridge: 34 , AC , 2C , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.790] [INFO] MagicBridge: 34 , AE , 2E , 69 [ERROR - Expected: 35, 0]
[2026-04-09 11:11:25.791] [INFO] MagicBridge: 34 , B0 , 30 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.791] [INFO] MagicBridge: 34 , B2 , 32 , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.792] [INFO] MagicBridge: 34 , B4 , 34 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.792] [INFO] MagicBridge: 34 , B6 , 36 , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.793] [INFO] MagicBridge: 34 , B8 , 38 , 69 [ERROR - Expected: 0, 12]
[2026-04-09 11:11:25.795] [INFO] MagicBridge: 34 , BA , 3A , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.796] [INFO] MagicBridge: 34 , BC , 3C , 69 [ERROR - Expected: 0, 24]
[2026-04-09 11:11:25.797] [INFO] MagicBridge: 34 , BE , 3E , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.797] [INFO] MagicBridge: 34 , C0 , 40 , 69 [ERROR - Expected: 0, 36]
[2026-04-09 11:11:25.798] [INFO] MagicBridge: 34 , C2 , 42 , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.798] [INFO] MagicBridge: 34 , C4 , 44 , 69 [ERROR - Expected: 0, 48]
[2026-04-09 11:11:25.800] [INFO] MagicBridge: 34 , C6 , 46 , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.800] [INFO] MagicBridge: 34 , C8 , 48 , 69 [ERROR - Expected: 0, 5A]
[2026-04-09 11:11:25.800] [INFO] MagicBridge: 34 , CA , 4A , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.801] [INFO] MagicBridge: 34 , CC , 4C , 69 [ERROR - Expected: 0, 6C]
[2026-04-09 11:11:25.802] [INFO] MagicBridge: 34 , CE , 4E , 69 [ERROR - Expected: 6C, 5D]
[2026-04-09 11:11:25.802] [INFO] MagicBridge: 34 , D0 , 50 , 69 [ERROR - Expected: 0, 7E]
[2026-04-09 11:11:25.804] [INFO] MagicBridge: 34 , D2 , 52 , 69 [ERROR - Expected: 0, 8C]
[2026-04-09 11:11:25.804] [INFO] MagicBridge: 34 , D4 , 54 , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.805] [INFO] MagicBridge: 34 , D6 , 56 , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.805] [INFO] MagicBridge: 34 , D8 , 58 , 69 [ERROR - Expected: 0, 90]
[2026-04-09 11:11:25.806] [INFO] MagicBridge: 34 , DA , 5A , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.806] [INFO] MagicBridge: 34 , DC , 5C , 69 [ERROR - Expected: 0, A2]
[2026-04-09 11:11:25.806] [INFO] MagicBridge: 34 , DE , 5E , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.808] [INFO] MagicBridge: 34 , E0 , 60 , 69 [ERROR - Expected: 0, B4]
[2026-04-09 11:11:25.808] [INFO] MagicBridge: 34 , E2 , 62 , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.809] [INFO] MagicBridge: 34 , E4 , 64 , 69 [ERROR - Expected: 0, C6]
[2026-04-09 11:11:25.809] [INFO] MagicBridge: 34 , E6 , 66 , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.811] [INFO] MagicBridge: 34 , E8 , 68 , 69 [ERROR - Expected: 0, D8]
[2026-04-09 11:11:25.811] [INFO] MagicBridge: 34 , EA , 6A , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.812] [INFO] MagicBridge: 34 , EC , 6C , 69 [ERROR - Expected: 0, EA]
[2026-04-09 11:11:25.812] [INFO] MagicBridge: 34 , EE , 6E , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.813] [INFO] MagicBridge: 34 , F0 , 70 , 69 [ERROR - Expected: 0, FC]
[2026-04-09 11:11:25.813] [INFO] MagicBridge: 34 , F2 , 72 , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.814] [INFO] MagicBridge: 34 , F4 , 74 , 69 [ERROR - Expected: 1, E]
[2026-04-09 11:11:25.814] [INFO] MagicBridge: 34 , F6 , 76 , 69 [ERROR - Expected: 0, 5D]
[2026-04-09 11:11:25.816] [INFO] MagicBridge: 34 , F8 , 78 , 69 [ERROR - Expected: 1, 20]
[2026-04-09 11:11:25.817] [INFO] MagicBridge: 34 , FA , 7A , 69 [ERROR - Expected: 9F, 5D]
[2026-04-09 11:11:25.817] [INFO] MagicBridge: 34 , FC , 7C , 69 [ERROR - Expected: 1, 32]
[2026-04-09 11:11:25.818] [INFO] MagicBridge: 34 , FE , 7E , 69 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.819] [INFO] MagicBridge: 35 , 0 , 0 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.820] [INFO] MagicBridge: 35 , 2 , 2 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.820] [INFO] MagicBridge: 35 , 4 , 4 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.821] [INFO] MagicBridge: 35 , 6 , 6 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.821] [INFO] MagicBridge: 35 , 8 , 8 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.822] [INFO] MagicBridge: 35 , A , A , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.823] [INFO] MagicBridge: 35 , C , C , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.823] [INFO] MagicBridge: 35 , E , E , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.824] [INFO] MagicBridge: 35 , 10 , 10 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.825] [INFO] MagicBridge: 35 , 12 , 12 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.826] [INFO] MagicBridge: 35 , 14 , 14 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.826] [INFO] MagicBridge: 35 , 16 , 16 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.827] [INFO] MagicBridge: 35 , 18 , 18 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.828] [INFO] MagicBridge: 35 , 1A , 1A , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.828] [INFO] MagicBridge: 35 , 1C , 1C , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.830] [INFO] MagicBridge: 35 , 1E , 1E , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.830] [INFO] MagicBridge: 35 , 20 , 20 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.831] [INFO] MagicBridge: 35 , 22 , 22 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.831] [INFO] MagicBridge: 35 , 24 , 24 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.832] [INFO] MagicBridge: 35 , 26 , 26 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.833] [INFO] MagicBridge: 35 , 28 , 28 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.833] [INFO] MagicBridge: 35 , 2A , 2A , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.834] [INFO] MagicBridge: 35 , 2C , 2C , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.834] [INFO] MagicBridge: 35 , 2E , 2E , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.835] [INFO] MagicBridge: 35 , 30 , 30 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.837] [INFO] MagicBridge: 35 , 32 , 32 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.837] [INFO] MagicBridge: 35 , 34 , 34 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.838] [INFO] MagicBridge: 35 , 36 , 36 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.839] [INFO] MagicBridge: 35 , 38 , 38 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.840] [INFO] MagicBridge: 35 , 3A , 3A , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.841] [INFO] MagicBridge: 35 , 3C , 3C , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.841] [INFO] MagicBridge: 35 , 3E , 3E , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.842] [INFO] MagicBridge: 35 , 40 , 40 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.843] [INFO] MagicBridge: 35 , 42 , 42 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.843] [INFO] MagicBridge: 35 , 44 , 44 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.844] [INFO] MagicBridge: 35 , 46 , 46 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.845] [INFO] MagicBridge: 35 , 48 , 48 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.845] [INFO] MagicBridge: 35 , 4A , 4A , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.846] [INFO] MagicBridge: 35 , 4C , 4C , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.847] [INFO] MagicBridge: 35 , 4E , 4E , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.848] [INFO] MagicBridge: 35 , 50 , 50 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.848] [INFO] MagicBridge: 35 , 52 , 52 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.849] [INFO] MagicBridge: 35 , 54 , 54 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.850] [INFO] MagicBridge: 35 , 56 , 56 , 6A [ERROR - Expected: 0, 0]
